piso_id,m2_edificados,m2_útiles,n_habitaciones,n_baños,planta,precio_alquiler,precio_zona,necesita_reforma,nueva_construcción,año_construción,ascensor,exterior,aparcamiento,precio_aparcamiento,orientación,precio
5880,90.0,85.0,3,1,3,678.0,1478,0,0,1966.0,0,1,0,,desconocido,133000
5881,93.0,90.0,3,2,1,732.0,1581,0,0,,0,1,0,,desconocido,147000
5882,30.0,25.0,1,1,-1,654.0,4233,1,0,1900.0,0,1,0,,este,127000
5883,77.0,71.0,3,1,2,740.0,1935,0,0,1969.0,0,1,0,,sur,149000
5884,80.0,65.0,3,1,3,539.0,1250,1,0,,0,1,0,,sur,100000
5885,102.0,,3,2,1,1494.0,4157,0,1,,1,1,1,0.0,desconocido,424000
5886,90.0,,2,2,2,1499.0,4733,1,0,,1,1,0,,desconocido,426000
5887,118.0,93.0,4,2,8,798.0,1398,1,0,1974.0,1,1,0,,este,165000
5888,81.0,,2,2,-1,,3951,0,0,,1,1,0,,desconocido,320000
5889,109.0,72.0,2,2,2,1633.0,4450,0,0,,1,1,1,0.0,sur,485000
5890,208.0,,4,3,2,,6731,0,0,,1,1,0,,oeste,1400000
5891,105.0,,3,1,9,1248.0,3038,1,0,1972.0,1,1,0,,sur,319000
5892,160.0,,5,3,3,,4875,0,0,1980.0,1,1,1,0.0,este,780000
5893,115.0,,3,2,3,780.0,1390,0,0,1990.0,0,1,0,,desconocido,159900
5894,144.0,86.0,3,2,2,,2035,0,0,1998.0,1,1,1,0.0,desconocido,293000
5895,73.0,,3,1,4,446.0,1095,0,0,,0,1,0,,desconocido,79900
5896,140.0,,3,2,2,1428.0,2821,0,0,1992.0,1,1,0,,desconocido,395000
5897,94.0,,2,2,1,1758.0,5745,0,0,,1,1,0,,desconocido,540000
5898,153.0,,4,3,4,,5196,1,0,1935.0,1,1,0,,este,795000
5899,50.0,,1,1,-1,,3900,0,0,,1,1,0,,desconocido,195000
5900,116.0,89.0,3,2,4,1816.0,4871,0,0,2013.0,1,1,1,0.0,desconocido,565000
5901,240.0,,4,5,5,0.0,6625,0,0,,1,1,0,,oeste,1590000
5902,200.0,170.0,5,3,8,2012.0,3250,0,0,1966.0,1,1,0,,sur,650000
5903,99.0,,2,2,2,1931.0,6212,0,0,,1,1,0,,oeste,615000
5904,48.0,,2,1,-1,539.0,2081,1,0,1974.0,0,1,0,,sur,99900
5905,122.0,93.0,2,2,-1,,1934,0,1,,1,1,0,,desconocido,236000
5906,179.0,133.0,5,5,1,2510.0,5581,0,0,,1,1,0,,desconocido,999000
5907,112.0,,2,2,1,,3080,0,0,1972.0,1,1,0,,este,345000
5908,309.0,206.0,3,3,1,2399.0,3495,0,0,,1,1,1,0.0,oeste,1080000
5909,70.0,66.0,3,1,1,471.0,1214,1,0,,0,1,0,,desconocido,85000
5910,77.0,,2,1,1,1519.0,5649,0,0,1930.0,1,0,0,,desconocido,435000
5911,75.0,,2,1,3,809.0,2240,0,0,,0,1,0,,desconocido,168000
5912,97.0,,2,2,1,1549.0,4619,0,1,,1,1,1,0.0,este,448000
5913,116.0,,2,2,4,,4828,0,0,,1,1,0,,desconocido,560000
5914,95.0,72.0,3,1,1,,2095,1,0,1989.0,0,1,0,,desconocido,199000
5915,37.0,,1,1,5,1299.0,9189,0,0,,0,1,0,,sur,340000
5916,68.0,,2,1,3,,4235,0,0,1986.0,1,1,1,0.0,este,288000
5917,127.0,,3,2,3,,4504,1,0,1982.0,1,0,0,,oeste,572000
5918,65.0,,2,1,2,979.0,3385,0,0,1970.0,0,1,0,,sur,220000
5919,86.0,78.0,3,1,2,1052.0,2849,0,0,1970.0,1,1,0,,oeste,245000
5920,104.0,,2,2,1,1804.0,5385,1,0,1920.0,1,1,0,,desconocido,560000
5921,63.0,,1,1,4,1335.0,5635,0,0,2003.0,1,1,0,,desconocido,355000
5922,60.0,45.0,3,2,1,646.0,2083,0,0,,0,1,0,,desconocido,125000
5923,143.0,,3,2,4,,3769,0,0,,1,1,1,0.0,este,539000
5924,131.0,,3,2,5,1576.0,3511,1,0,,1,1,0,,desconocido,460000
5925,235.0,,4,3,3,2514.0,4043,0,0,,1,1,0,,oeste,950000
5926,65.0,60.0,3,1,4,656.0,1962,1,0,1964.0,0,1,0,,sur,127500
5927,75.0,65.0,3,2,1,674.0,1760,0,0,1961.0,0,1,0,,desconocido,132000
5928,60.0,55.0,2,1,4,1094.0,4333,1,0,,1,0,0,,desconocido,260000
5929,75.0,,3,1,2,864.0,2453,0,0,,1,1,0,,desconocido,184000
5930,61.0,,1,1,-1,868.0,3033,0,1,,1,1,0,,desconocido,185000
5931,139.0,,3,2,2,1756.0,3877,0,1,,1,1,1,0.0,desconocido,538900
5932,110.0,,3,2,5,1781.0,5000,0,0,,1,1,1,0.0,este,550000
5933,172.0,170.0,7,2,2,,4390,1,0,1940.0,1,1,0,,sur,755000
5934,169.0,130.0,4,3,3,,4547,0,1,,1,1,1,0.0,desconocido,768450
5935,196.0,,4,3,3,2143.0,5893,1,0,,1,1,0,,desconocido,1155000
5936,93.0,,3,2,2,,5269,0,0,,1,1,1,0.0,este,490000
5937,55.0,51.0,2,1,2,769.0,2855,0,0,1960.0,0,1,0,,este,157000
5938,200.0,,4,3,1,2124.0,3495,1,0,,1,1,1,0.0,desconocido,699000
5939,120.0,86.0,3,2,4,1839.0,4792,0,0,2014.0,1,1,1,0.0,sur,575000
5940,417.0,375.0,7,6,1,0.0,5995,0,0,,1,1,1,0.0,este,2500000
5941,50.0,43.0,2,1,-1,583.0,2200,0,0,1960.0,1,1,0,,este,110000
5942,130.0,,4,2,3,,4462,1,0,,1,1,0,,desconocido,580000
5943,310.0,,5,3,1,2417.0,2742,1,0,1947.0,1,1,0,,este,850000
5944,80.0,70.0,2,2,2,1122.0,3375,0,0,,1,1,1,20000.0,desconocido,270000
5945,56.0,43.0,1,1,3,1135.0,4911,0,0,2008.0,1,1,1,0.0,este,275000
5946,59.0,,2,1,3,592.0,1898,0,0,,0,1,0,,desconocido,112000
5947,130.0,,4,2,4,2275.0,5923,0,0,,1,1,0,,sur,770000
5948,100.0,,2,2,2,1108.0,2650,0,0,2012.0,1,1,1,0.0,este,265000
5949,39.0,37.0,1,1,-1,948.0,5385,0,0,,1,0,0,,sur,210000
5950,110.0,,3,2,3,1966.0,5727,1,0,1999.0,1,1,0,,desconocido,630000
5951,100.0,,4,1,2,1368.0,3690,1,0,1958.0,1,1,0,,sur,369000
5952,123.0,114.0,3,2,5,1335.0,2886,0,0,,1,1,0,,norte,355000
5953,84.0,73.0,3,1,1,,4583,0,0,1955.0,1,1,0,,este,385000
5954,77.0,70.0,2,1,2,1146.0,3623,1,0,,1,1,0,,desconocido,279000
5955,220.0,167.0,4,3,2,1943.0,2818,0,0,1985.0,1,1,1,0.0,sur,620000
5956,60.0,57.0,3,1,4,851.0,3000,0,0,,0,1,0,,sur,180000
5957,99.0,,2,2,2,1174.0,2929,0,0,,1,1,1,0.0,desconocido,290000
5958,146.0,90.0,3,2,2,1067.0,1712,0,0,,1,1,1,0.0,sur,250000
5959,128.0,,3,2,1,1943.0,4844,0,0,,1,1,1,0.0,desconocido,620000
5960,107.0,,3,2,8,1094.0,2430,0,1,,1,1,1,0.0,desconocido,260000
5961,43.0,42.0,1,1,1,,5000,0,0,1900.0,1,0,0,,este,215000
5962,94.0,,2,2,6,1873.0,6277,0,1,,1,1,0,,desconocido,590000
5963,51.0,,2,1,1,1132.0,5373,0,0,1930.0,0,0,0,,este,274000
5964,100.0,,3,1,2,1850.0,5800,0,0,,1,1,0,,este,580000
5965,77.0,,3,1,1,,3245,1,0,1970.0,1,1,0,,desconocido,249900
5966,121.0,,3,2,2,,2727,0,0,,1,1,1,0.0,desconocido,330000
5967,59.0,55.0,2,1,-1,802.0,2814,0,0,1950.0,1,1,0,,este,166000
5968,184.0,164.0,4,3,9,2203.0,3995,0,0,1976.0,1,1,1,0.0,sur,735000
5969,107.0,,4,2,4,1360.0,3421,1,0,,1,1,0,,sur,366000
5970,307.0,,5,4,1,452.0,4397,0,0,,1,1,1,0.0,sur,1350000
5971,144.0,126.0,3,2,2,2115.0,4826,1,0,1974.0,1,1,1,0.0,este,695000
5972,120.0,105.0,4,3,4,1839.0,4792,0,0,1975.0,1,1,0,,sur,575000
5973,511.0,457.0,6,4,2,0.0,5675,1,0,,1,1,0,,desconocido,2900000
5974,80.0,,2,2,2,1009.0,2875,0,0,,1,1,1,0.0,desconocido,230000
5975,80.0,64.0,3,1,3,660.0,1606,0,0,,0,1,0,,desconocido,128500
5976,60.0,,2,1,2,780.0,2667,0,0,,0,1,0,,este,160000
5977,119.0,93.0,3,2,-1,1370.0,3108,0,0,1985.0,1,1,0,,sur,369900
5978,163.0,,1,1,1,1478.0,2558,1,0,,1,1,0,,este,417000
5979,65.0,,3,1,4,583.0,1692,1,0,1968.0,0,1,0,,oeste,110000
5980,40.0,,2,1,3,917.0,5000,0,0,,1,1,0,,desconocido,200000
5981,98.0,,2,3,9,1135.0,2806,0,0,,1,1,0,,desconocido,275000
5982,270.0,,3,3,5,,11111,0,0,,1,1,0,,desconocido,3000000
5983,517.0,,5,5,7,0.0,6093,0,0,1957.0,1,1,1,0.0,este,3150000
5984,70.0,60.0,2,2,2,1428.0,5643,0,0,1965.0,1,0,0,,sur,395000
5985,110.0,,3,1,3,1346.0,3273,1,0,,0,1,0,,desconocido,360000
5986,71.0,68.0,3,1,6,1135.0,3873,1,0,,1,1,0,,desconocido,275000
5987,87.0,80.0,3,1,7,1416.0,4483,1,0,1952.0,1,0,0,,desconocido,390000
5988,87.0,70.0,3,1,2,1200.0,3448,0,0,,1,1,0,,desconocido,300000
5989,107.0,90.0,3,1,2,1038.0,2242,0,0,1971.0,1,1,0,,sur,239900
5990,81.0,,2,1,2,702.0,1716,1,0,,0,1,1,0.0,desconocido,139000
5991,80.0,75.0,3,1,5,1508.0,5375,1,0,1920.0,1,0,0,,este,430000
5992,67.0,63.0,3,1,2,1075.0,3776,1,0,,0,1,0,,desconocido,253000
5993,79.0,75.0,1,1,2,1496.0,5380,0,0,,0,1,0,,sur,425000
5994,280.0,,4,6,1,0.0,5643,0,0,,1,1,1,75000.0,desconocido,1580000
5995,166.0,,3,3,2,0.0,8735,0,0,,1,1,1,0.0,oeste,1450000
5996,208.0,,4,3,2,2208.0,5481,0,0,,0,1,0,,desconocido,1140000
5997,71.0,62.0,3,1,5,539.0,1408,0,0,,1,1,0,,oeste,100000
5998,95.0,,3,1,2,1404.0,4052,0,0,,1,1,0,,este,384900
5999,167.0,145.0,4,2,1,,3743,0,0,,1,1,1,0.0,desconocido,625000
6000,210.0,195.0,6,3,4,0.0,8571,0,0,1925.0,1,1,0,,este,1800000
6001,55.0,,2,1,2,512.0,1709,1,0,,0,1,0,,sur,94000
6002,229.0,201.0,4,4,8,2159.0,3122,0,0,,1,1,0,,este,715000
6003,129.0,,3,2,6,1382.0,2907,0,0,1989.0,1,1,1,0.0,desconocido,375000
6004,69.0,,2,1,2,1195.0,4319,0,0,2004.0,1,1,0,,desconocido,298000
6005,152.0,137.0,3,2,1,1873.0,3882,0,0,1925.0,1,1,0,,sur,589990
6006,58.0,,2,1,2,662.0,2224,0,0,1980.0,0,1,0,,norte,129000
6007,181.0,119.0,4,2,7,2369.0,4530,0,0,1953.0,1,1,1,0.0,oeste,820000
6008,49.0,,2,1,-1,1052.0,5000,0,0,,1,0,0,,desconocido,245000
6009,98.0,91.0,3,2,1,1135.0,2806,1,0,1956.0,1,1,0,,desconocido,275000
6010,86.0,76.0,3,1,4,662.0,1500,0,0,1984.0,1,0,0,,sur,129000
6011,82.0,,1,1,-1,1816.0,6890,0,1,,1,1,0,,desconocido,565000
6012,59.0,,2,2,6,,3966,0,0,1962.0,1,1,0,,desconocido,234000
6013,211.0,,4,3,-1,,1646,0,0,,1,1,1,0.0,oeste,347300
6014,62.0,,3,1,4,539.0,1613,1,0,1962.0,0,1,0,,desconocido,100000
6015,259.0,,5,4,1,1536.0,4826,1,0,,1,1,1,0.0,desconocido,1250000
6016,44.0,,1,1,-1,,2045,0,0,1960.0,0,1,0,,sur,90000
6017,64.0,54.0,2,1,-1,,4609,0,0,1925.0,0,1,0,,desconocido,295000
6018,55.0,,2,1,3,494.0,1636,1,0,1954.0,0,0,0,,norte,90000
6019,57.0,51.0,2,1,1,561.0,1842,1,0,1960.0,0,1,0,,este,105000
6020,90.0,82.0,2,2,2,,1794,0,0,2001.0,1,1,0,,sur,161500
6021,112.0,90.0,3,2,7,833.0,1562,0,0,,1,1,1,0.0,este,175000
6022,102.0,94.0,4,1,3,1346.0,3529,1,0,,1,1,0,,desconocido,360000
6023,100.0,90.0,3,1,3,,2100,0,0,,0,1,0,,este,210000
6024,177.0,,3,3,3,2514.0,5367,0,0,1953.0,1,0,0,,desconocido,950000
6025,70.0,,3,1,3,,2043,0,0,,0,1,0,,desconocido,143000
6026,149.0,,5,2,4,1897.0,4027,0,0,,1,1,0,,desconocido,600000
6027,231.0,,2,2,6,0.0,7662,0,1,,1,1,0,,desconocido,1770000
6028,64.0,,3,1,-1,449.0,1258,1,0,,0,1,0,,este,80500
6029,109.0,99.0,4,2,5,1108.0,2431,1,0,1970.0,1,1,0,,sur,265000
6030,81.0,,4,1,1,1187.0,3642,1,0,,0,1,0,,sur,295000
6031,78.0,62.0,2,1,1,912.0,2545,0,0,2003.0,1,1,1,0.0,oeste,198500
6032,100.0,,3,3,1,1024.0,2350,0,0,1970.0,1,1,0,,sur,235000
6033,62.0,50.0,2,1,6,658.0,2065,0,0,,1,1,0,,desconocido,128000
6034,144.0,120.0,4,2,1,,2535,0,0,,1,1,1,0.0,desconocido,365000
6035,220.0,,4,5,2,,8545,0,0,1989.0,1,1,0,,sur,1880000
6036,95.0,,3,2,7,,2263,0,0,,1,1,0,,sur,215000
6037,80.0,,2,2,4,1320.0,4362,0,0,,1,1,0,,desconocido,349000
6038,90.0,,3,2,1,1766.0,6037,0,1,,1,1,0,,desconocido,543372
6039,157.0,,3,2,3,1558.0,2879,0,0,,1,1,0,,desconocido,452000
6040,74.0,72.0,2,1,4,780.0,2162,0,0,,1,1,0,,desconocido,160000
6041,105.0,98.0,4,2,4,730.0,1395,0,0,,0,1,0,,sur,146500
6042,93.0,,3,1,2,1174.0,3118,0,0,1970.0,1,1,0,,sur,290000
6043,95.0,,2,2,4,981.0,2322,0,1,,1,1,1,0.0,desconocido,220548
6044,49.0,,2,1,5,,4886,0,0,,1,1,0,,desconocido,239400
6045,95.0,83.0,2,2,3,1908.0,6368,0,0,1930.0,1,1,0,,sur,605000
6046,159.0,,3,2,1,2333.0,5031,0,0,1913.0,1,1,0,,sur,800000
6047,77.0,69.0,2,2,1,,2396,0,0,1994.0,1,1,1,0.0,desconocido,184500
6048,456.0,382.0,6,4,2,0.0,4605,0,0,1960.0,1,1,0,,oeste,2100000
6049,95.0,90.0,2,2,-1,1172.0,3042,0,0,,1,1,0,,desconocido,289000
6050,163.0,140.0,3,2,2,2234.0,4601,0,0,,1,1,1,0.0,sur,750000
6051,93.0,87.0,3,1,2,,2140,0,0,,1,1,0,,este,199000
6052,203.0,,5,3,3,2265.0,3768,0,0,1969.0,1,1,1,0.0,sur,765000
6053,279.0,,5,5,1,0.0,5376,0,0,1978.0,1,1,1,0.0,sur,1500000
6054,103.0,98.0,4,2,1,,3680,0,0,,1,1,0,,norte,379000
6055,199.0,,5,3,5,1536.0,6281,0,0,1964.0,1,1,0,,este,1250000
6056,115.0,,3,2,2,1941.0,5383,0,0,,1,1,1,0.0,norte,619000
6057,144.0,,3,3,1,2315.0,5486,0,0,,1,1,1,0.0,desconocido,790000
6058,65.0,58.0,2,1,-1,535.0,1523,0,0,1950.0,0,1,0,,sur,99000
6059,215.0,,3,3,5,2452.0,4070,1,0,1988.0,1,1,1,0.0,este,875000
6060,60.0,,2,1,-1,686.0,2250,0,0,,1,1,0,,desconocido,135000
6061,260.0,,3,3,4,0.0,7462,0,0,2018.0,1,1,1,55000.0,desconocido,1940000
6062,105.0,,3,2,4,777.0,1514,0,0,,1,1,1,0.0,sur,159000
6063,119.0,,2,2,6,,4832,1,0,,1,1,0,,desconocido,575000
6064,288.0,258.0,5,5,4,0.0,6910,0,0,1948.0,1,1,1,0.0,desconocido,1990000
6065,159.0,,3,2,6,,4184,0,1,,1,1,1,0.0,desconocido,665200
6066,123.0,,4,2,-1,2031.0,5350,0,0,1935.0,1,0,0,,sur,658000
6067,181.0,157.0,2,2,2,2165.0,6354,0,0,2008.0,1,1,1,0.0,sur,1150000
6068,170.0,160.0,4,3,7,2417.0,5000,0,0,,1,1,0,,este,850000
6069,69.0,,2,1,2,,3478,0,0,,1,1,0,,norte,240000
6070,124.0,112.0,3,2,1,,1282,1,0,,0,1,0,,desconocido,159000
6071,194.0,,4,3,2,452.0,6959,0,0,1989.0,1,1,0,,este,1350000
6072,60.0,56.0,1,1,1,951.0,3517,0,0,,1,1,0,,este,211000
6073,92.0,82.0,4,1,3,1161.0,3098,0,0,1968.0,0,1,0,,este,285000
6074,89.0,,1,2,-1,1225.0,3483,0,0,1938.0,1,1,0,,este,310000
6075,70.0,65.0,2,2,1,1701.0,7357,0,0,1930.0,1,1,0,,este,515000
6076,70.0,,2,1,1,,4271,0,0,2010.0,1,1,0,,desconocido,299000
6077,163.0,145.0,4,2,1,1941.0,3798,0,0,,1,1,1,0.0,desconocido,619000
6078,78.0,73.0,3,1,2,,2103,0,0,,1,1,0,,este,164000
6079,63.0,,2,1,2,1213.0,4841,0,1,,1,1,1,0.0,desconocido,305000
6080,50.0,,1,1,6,1148.0,5600,0,0,,1,1,0,,este,280000
6081,80.0,70.0,2,1,7,1346.0,4500,0,0,,1,1,1,0.0,desconocido,360000
6082,116.0,,2,2,4,2070.0,5819,0,0,1910.0,1,1,0,,este,675000
6083,205.0,,4,3,3,2266.0,5488,0,0,1954.0,1,1,1,0.0,sur,1125000
6084,98.0,84.0,2,2,1,1530.0,4490,0,0,,1,1,1,0.0,este,440000
6085,58.0,,1,1,5,851.0,3103,0,0,1920.0,0,0,0,,sur,180000
6086,250.0,212.0,4,4,2,1536.0,5000,0,0,,1,1,0,,este,1250000
6087,107.0,,2,2,5,2295.0,7290,0,1,,1,1,0,,desconocido,780000
6088,94.0,,3,2,5,1530.0,4681,1,0,1987.0,1,0,0,,este,440000
6089,159.0,,5,2,5,2452.0,5503,1,0,1962.0,1,1,0,,norte,875000
6090,60.0,53.0,3,1,3,,2417,0,0,1970.0,0,1,0,,este,145000
6091,63.0,59.0,3,1,5,539.0,1587,0,0,1962.0,0,1,0,,desconocido,100000
6092,187.0,,3,2,1,2480.0,4813,0,0,1980.0,1,1,1,0.0,este,900000
6093,124.0,102.0,3,2,3,,4516,0,0,2001.0,1,1,1,0.0,oeste,560000
6094,70.0,62.0,2,1,-1,780.0,2286,0,0,,1,1,0,,norte,160000
6095,245.0,,4,5,3,0.0,9306,0,0,1924.0,1,1,0,,sur,2280000
6096,93.0,,2,2,2,2475.0,9624,0,0,1936.0,1,1,0,,desconocido,895000
6097,86.0,72.0,3,1,5,,4012,0,0,1900.0,1,1,0,,este,345000
6098,49.0,,1,1,3,,6429,0,1,,1,1,1,0.0,desconocido,315000
6099,186.0,168.0,3,3,4,2514.0,5108,0,0,,1,1,0,,desconocido,950000
6100,130.0,,5,3,3,,4573,0,0,,1,1,0,,desconocido,594500
6101,164.0,,4,3,2,1966.0,3841,0,0,,1,1,1,0.0,este,630000
6102,50.0,,2,1,7,,6780,1,0,1931.0,1,0,0,,este,339000
6103,146.0,95.0,3,2,1,1943.0,4247,0,0,2005.0,1,1,1,0.0,este,620000
6104,99.0,,2,2,-1,1724.0,5303,0,1,,1,1,1,0.0,desconocido,525000
6105,118.0,98.0,3,2,1,1735.0,4492,0,0,2004.0,1,1,1,0.0,norte,530000
6106,80.0,72.0,3,1,1,517.0,1188,0,0,,0,1,0,,desconocido,95000
6107,100.0,,3,2,5,1200.0,3000,0,0,,1,1,1,20000.0,norte,299995
6108,72.0,68.0,3,1,-1,,1665,1,0,1966.0,0,1,0,,desconocido,119900
6109,258.0,,7,2,4,2452.0,3391,0,0,,1,1,0,,desconocido,875000
6110,60.0,,1,1,1,613.0,1950,0,0,,1,1,0,,desconocido,117000
6111,99.0,76.0,3,2,3,1052.0,2475,0,0,,1,1,1,0.0,sur,245000
6112,125.0,114.0,3,2,7,1897.0,4800,0,0,1952.0,1,1,0,,sur,599950
6113,215.0,,4,4,7,,4163,0,0,1989.0,1,1,1,0.0,este,895000
6114,222.0,,3,3,1,2137.0,3176,0,0,2002.0,1,1,1,0.0,norte,705000
6115,102.0,,3,2,5,994.0,2206,0,0,,1,1,0,,desconocido,225000
6116,50.0,,1,1,3,,6700,0,0,,1,1,0,,desconocido,335000
6117,119.0,106.0,3,2,3,1823.0,4773,1,0,1888.0,1,1,0,,desconocido,568000
6118,55.0,45.0,1,1,6,791.0,2964,0,0,,1,1,1,0.0,desconocido,163000
6119,133.0,,3,2,4,1887.0,4480,0,0,,1,1,1,0.0,sur,595800
6120,117.0,106.0,4,1,2,1756.0,4607,0,0,1871.0,1,1,0,,norte,539000
6121,280.0,250.0,5,3,-1,0.0,5679,0,0,,0,1,1,0.0,desconocido,1590000
6122,123.0,,3,2,1,948.0,1707,1,0,,0,1,0,,desconocido,210000
6123,84.0,,3,2,2,1128.0,3244,0,1,,1,1,1,0.0,desconocido,272461
6124,78.0,,3,1,2,1007.0,2942,1,0,,1,1,0,,desconocido,229500
6125,130.0,118.0,3,2,5,1655.0,3808,0,0,,1,1,1,0.0,este,495000
6126,281.0,,4,5,1,,7829,0,0,,1,1,1,0.0,este,2200000
6127,40.0,,1,1,4,1052.0,6125,0,0,,1,0,0,,desconocido,245000
6128,131.0,,3,2,7,2347.0,8397,1,0,,1,1,1,0.0,desconocido,1100000
6129,111.0,,3,2,3,1086.0,2315,0,1,,1,1,1,0.0,desconocido,257000
6130,110.0,105.0,3,2,6,2103.0,6273,0,0,,1,1,1,0.0,este,690000
6131,90.0,,3,2,2,901.0,2167,0,0,1985.0,1,1,0,,desconocido,195000
6132,77.0,64.0,2,1,2,994.0,2922,1,0,1963.0,1,1,0,,sur,225000
6133,110.0,100.0,4,2,7,1474.0,3773,0,0,1983.0,1,1,0,,este,415000
6134,196.0,180.0,5,3,1,,4184,1,0,,1,1,1,0.0,este,820000
6135,50.0,46.0,1,2,5,1335.0,7100,0,0,1935.0,1,0,0,,desconocido,355000
6136,70.0,,2,2,1,1701.0,7357,0,0,,1,1,0,,desconocido,515000
6137,128.0,,3,2,5,1804.0,4375,0,0,,1,1,1,30000.0,oeste,560000
6138,268.0,210.0,5,2,2,2165.0,4291,0,0,1921.0,1,1,0,,sur,1150000
6139,162.0,140.0,5,2,1,,4136,0,0,1900.0,0,1,0,,oeste,670000
6140,100.0,,3,2,-1,1519.0,4350,0,0,1996.0,1,1,1,0.0,desconocido,435000
6141,50.0,,1,1,-1,773.0,3160,0,0,2007.0,1,1,1,23000.0,desconocido,158000
6142,109.0,,2,3,1,2213.0,6789,0,0,1900.0,1,1,0,,oeste,740000
6143,110.0,85.0,2,2,3,,4955,0,0,,1,1,0,,desconocido,545000
6144,360.0,,5,4,6,,5000,0,0,,1,1,1,0.0,este,1800000
6145,160.0,130.0,4,3,1,1122.0,1688,0,0,1956.0,0,1,1,0.0,desconocido,270000
6146,320.0,,4,3,4,0.0,6875,0,0,,1,1,1,0.0,desconocido,2200000
6147,177.0,152.0,4,3,2,2070.0,3814,0,0,,1,1,0,,oeste,675000
6148,46.0,40.0,1,1,5,833.0,3802,0,0,1955.0,0,1,0,,desconocido,174900
6149,196.0,150.0,3,2,3,2512.0,5077,1,0,1981.0,1,1,0,,este,995000
6150,72.0,57.0,3,1,1,,1750,1,0,,0,1,0,,desconocido,126000
6151,67.0,,2,1,5,604.0,1716,0,0,,0,1,0,,desconocido,115000
6152,62.0,,2,1,2,715.0,2298,1,0,,0,1,0,,sur,142450
6153,172.0,,3,2,2,,4215,0,0,,1,1,0,,oeste,725000
6154,50.0,45.0,2,1,-1,917.0,4000,0,0,,0,1,0,,desconocido,199999
6155,61.0,,2,1,8,1467.0,6754,0,0,,1,1,0,,oeste,412000
6156,186.0,164.0,4,3,4,2326.0,4280,1,0,1979.0,1,1,1,0.0,oeste,796000
6157,136.0,121.0,4,2,8,1287.0,2463,0,0,,1,1,1,0.0,este,335000
6158,117.0,,3,1,2,1067.0,2137,0,0,1973.0,0,1,1,0.0,desconocido,250000
6159,103.0,82.0,3,2,1,705.0,1359,0,0,,1,1,0,,desconocido,140000
6160,140.0,,4,2,3,1989.0,4571,1,0,,1,1,1,0.0,sur,640000
6161,330.0,,5,5,3,,9394,0,0,,1,1,1,0.0,este,3100000
6162,84.0,,2,1,2,1346.0,4286,0,0,,1,1,1,0.0,sur,360000
6163,78.0,59.0,1,1,3,,6218,0,0,1900.0,1,1,0,,oeste,485000
6164,139.0,113.0,4,3,4,2316.0,5691,0,0,1968.0,1,1,1,0.0,este,791000
6165,134.0,,2,3,2,,7649,0,0,,1,0,1,0.0,sur,1025000
6166,89.0,,2,2,2,1462.0,4607,0,0,1942.0,1,0,0,,oeste,410000
6167,87.0,,2,2,2,884.0,2184,0,1,,1,1,1,0.0,desconocido,190000
6168,75.0,,3,1,1,,3447,0,0,,1,1,1,0.0,este,258500
6169,128.0,124.0,4,2,1,910.0,1547,0,0,1984.0,1,1,0,,norte,198000
6170,235.0,195.0,5,3,6,2124.0,2974,0,0,1962.0,1,1,0,,este,699000
6171,168.0,,4,3,6,2010.0,3863,0,1,,1,1,0,,desconocido,649000
6172,372.0,308.0,5,5,4,0.0,7070,0,0,,1,1,0,,desconocido,2630000
6173,25.0,23.0,1,1,1,583.0,4400,1,0,1902.0,0,0,0,,este,110000
6174,142.0,126.0,5,3,4,1370.0,2606,0,0,,1,1,1,0.0,desconocido,370000
6175,68.0,,3,1,2,666.0,1912,0,0,,0,1,0,,sur,130000
6176,56.0,,2,1,6,1238.0,5625,0,0,1970.0,1,0,0,,desconocido,315000
6177,56.0,,1,1,3,,6250,0,1,,1,0,0,,desconocido,350000
6178,95.0,83.0,3,2,4,1187.0,3105,1,0,,1,1,0,,oeste,295000
6179,120.0,,4,2,2,,10417,0,0,1900.0,0,1,0,,desconocido,1250000
6180,145.0,,4,2,2,2001.0,4448,0,0,1905.0,1,1,0,,sur,645000
6181,52.0,45.0,2,1,1,1174.0,5577,1,0,1920.0,1,0,0,,este,290000
6182,80.0,62.0,2,2,1,,3125,0,0,,1,1,1,0.0,desconocido,250000
6183,95.0,,3,2,3,1067.0,2632,1,0,1973.0,1,1,0,,este,250000
6184,68.0,,1,1,-1,1260.0,4765,0,0,1988.0,1,1,0,,este,324000
6185,130.0,110.0,3,2,2,1712.0,4000,1,0,1968.0,1,1,1,0.0,este,520000
6186,82.0,,2,2,1,1712.0,6341,0,0,1900.0,1,1,0,,desconocido,520000
6187,106.0,89.0,2,2,1,,5877,0,0,1984.0,1,1,0,,oeste,623000
6188,200.0,190.0,5,3,1,,4000,0,0,1960.0,1,1,1,0.0,desconocido,800000
6189,62.0,52.0,2,1,2,,2903,1,0,1968.0,1,1,0,,desconocido,180000
6190,76.0,,2,1,2,1146.0,3671,1,0,2004.0,1,1,0,,desconocido,279000
6191,81.0,74.0,3,2,4,1064.0,3074,0,0,1973.0,1,1,0,,desconocido,249000
6192,41.0,,1,1,3,,3659,1,0,,0,0,0,,este,150000
6193,57.0,,1,1,7,773.0,2772,0,0,,1,1,0,,este,158000
6194,450.0,420.0,6,6,1,,3889,1,0,,1,1,1,0.0,desconocido,1750000
6195,90.0,,2,2,3,,6333,0,0,,1,0,1,50000.0,desconocido,570000
